Surname Name Avg
Surname5010 Name5010 5.70
Surname5013 Name5013 5.00
Surname5015 Name5015 7.64
Surname5019 Name5019 5.06
Surname5022 Name5022 5.26
Surname5023 Name5023 6.52
Surname5024 Name5024 5.82
Surname5026 Name5026 5.82
Surname5027 Name5027 7.10
Surname5028 Name5028 7.86
Surname5029 Name5029 7.92
Surname5030 Name5030 5.70
Surname5031 Name5031 6.80
Surname5032 Name5032 7.68
Surname5033 Name5033 8.62
Surname5035 Name5035 8.20
Surname5038 Name5038 7.58
Surname5040 Name5040 9.10
Surname5043 Name5043 7.84
Surname5047 Name5047 6.64
Surname5048 Name5048 7.04
Surname5051 Name5051 7.12
Surname5052 Name5052 9.28
Surname5053 Name5053 7.40
Surname5055 Name5055 7.52
Surname5056 Name5056 6.64
Surname5058 Name5058 7.64
Surname5059 Name5059 6.86
Surname5061 Name5061 5.70
Surname5062 Name5062 5.42
Surname5063 Name5063 7.16
Surname5064 Name5064 6.76
Surname5065 Name5065 5.66
Surname5067 Name5067 7.46
Surname5069 Name5069 7.76
Surname5070 Name5070 8.16
Surname5071 Name5071 7.46
Surname5072 Name5072 7.66
Surname5073 Name5073 6.42
Surname5074 Name5074 5.04
Surname5075 Name5075 8.46
Surname5076 Name5076 5.92
Surname5077 Name5077 7.16
Surname5080 Name5080 8.34
Surname5084 Name5084 5.94
Surname5085 Name5085 7.56
Surname5090 Name5090 6.86
Surname5093 Name5093 8.86
Surname5094 Name5094 7.38
Surname5097 Name5097 7.40
Surname5099 Name5099 8.02
Surname5102 Name5102 6.58
Surname5103 Name5103 7.16
Surname5104 Name5104 5.36
Surname5105 Name5105 8.52
Surname5107 Name5107 8.92
Surname5110 Name5110 6.36
Surname5112 Name5112 8.22
Surname5114 Name5114 8.86
Surname5115 Name5115 5.38
Surname5117 Name5117 5.00
Surname5122 Name5122 7.18
Surname5123 Name5123 6.46
Surname5124 Name5124 8.74
Surname5126 Name5126 6.36
Surname5128 Name5128 5.72
Surname5129 Name5129 6.18
Surname5130 Name5130 5.36
Surname5133 Name5133 5.12
Surname5135 Name5135 5.64
Surname5136 Name5136 7.02
Surname5137 Name5137 7.18
Surname5139 Name5139 9.04
Surname5141 Name5141 5.46
Surname5143 Name5143 9.28
Surname5144 Name5144 9.16
Surname5145 Name5145 6.00
Surname5148 Name5148 6.52
Surname5149 Name5149 6.16
Surname5150 Name5150 7.62
Surname5153 Name5153 9.04
Surname5155 Name5155 5.78
Surname5158 Name5158 6.28
Surname5159 Name5159 8.16
Surname5161 Name5161 7.16
Surname5163 Name5163 6.16
Surname5168 Name5168 8.38
Surname5169 Name5169 5.60
Surname5170 Name5170 7.04
Surname5172 Name5172 8.50
Surname5173 Name5173 7.76
Surname5174 Name5174 7.28
Surname5175 Name5175 7.50
Surname5176 Name5176 8.50
Surname5180 Name5180 6.10
Surname5184 Name5184 5.06
Surname5185 Name5185 7.10
Surname5189 Name5189 6.64
Surname5191 Name5191 8.64
Surname5195 Name5195 5.00
Surname5196 Name5196 8.98
Surname5198 Name5198 9.10
Surname5201 Name5201 6.40
Surname5202 Name5202 8.38
Surname5203 Name5203 8.62
Surname5206 Name5206 9.16
Surname5207 Name5207 7.40
Surname5208 Name5208 6.80
Surname5210 Name5210 6.80
Surname5214 Name5214 5.62
Surname5215 Name5215 6.46
Surname5217 Name5217 9.70
Surname5218 Name5218 8.32
Surname5223 Name5223 7.92
Surname5224 Name5224 8.58
Surname5225 Name5225 8.50
Surname5228 Name5228 8.50
Surname5233 Name5233 8.46
Surname5234 Name5234 6.88
Surname5235 Name5235 8.22
Surname5236 Name5236 8.68
Surname5238 Name5238 7.34
Surname5240 Name5240 8.80
Surname5242 Name5242 7.10
Surname5244 Name5244 7.22
Surname5246 Name5246 7.68
Surname5247 Name5247 6.54
Surname5250 Name5250 6.62
Surname5252 Name5252 5.04
Surname5253 Name5253 7.68
Surname5254 Name5254 5.94
Surname5257 Name5257 5.66
Surname5259 Name5259 7.76
Surname5260 Name5260 8.32
Surname5261 Name5261 5.08
Surname5262 Name5262 5.12
Surname5263 Name5263 6.18
Surname5264 Name5264 5.18
Surname5265 Name5265 5.24
Surname5266 Name5266 7.04
Surname5267 Name5267 8.26
Surname5270 Name5270 5.60
Surname5272 Name5272 7.80
Surname5273 Name5273 6.00
Surname5275 Name5275 8.92
Surname5277 Name5277 8.68
Surname5278 Name5278 5.82
Surname5279 Name5279 5.18
Surname5280 Name5280 5.06
Surname5283 Name5283 5.88
Surname5285 Name5285 5.12
Surname5287 Name5287 8.44
Surname5288 Name5288 7.82
Surname5292 Name5292 6.86
Surname5293 Name5293 5.76
Surname5294 Name5294 7.40
Surname5295 Name5295 5.08
Surname5296 Name5296 6.08
Surname5299 Name5299 7.80
Surname5300 Name5300 7.46
Surname5301 Name5301 7.76
Surname5308 Name5308 6.42
Surname5311 Name5311 6.46
Surname5313 Name5313 7.22
Surname5314 Name5314 7.28
Surname5316 Name5316 6.46
Surname5317 Name5317 6.18
Surname5318 Name5318 7.24
Surname5321 Name5321 6.98
Surname5322 Name5322 5.06
Surname5327 Name5327 8.40
Surname5328 Name5328 5.88
Surname5330 Name5330 7.40
Surname5333 Name5333 7.52
Surname5334 Name5334 8.68
Surname5335 Name5335 7.98
Surname5336 Name5336 7.40
Surname5338 Name5338 6.46
Surname5342 Name5342 6.30
Surname5344 Name5344 8.44
Surname5346 Name5346 5.64
Surname5349 Name5349 5.72
Surname5350 Name5350 6.04
Surname5351 Name5351 6.54
Surname5352 Name5352 8.00
Surname5353 Name5353 9.40
Surname5355 Name5355 5.82
Surname5356 Name5356 5.80
Surname5358 Name5358 6.76
Surname5359 Name5359 6.34
Surname5361 Name5361 7.52
Surname5362 Name5362 7.76
Surname5366 Name5366 7.52
Surname5367 Name5367 7.62
Surname5369 Name5369 5.82
Surname5370 Name5370 5.06
Surname5371 Name5371 6.58
Surname5372 Name5372 7.00
Surname5374 Name5374 5.40
Surname5375 Name5375 5.24
Surname5377 Name5377 6.98
Surname5378 Name5378 8.92
Surname5380 Name5380 5.78
Surname5381 Name5381 7.16
Surname5382 Name5382 6.34
Surname5383 Name5383 5.54
Surname5385 Name5385 6.78
Surname5386 Name5386 6.86
Surname5388 Name5388 7.34
Surname5391 Name5391 6.86
Surname5394 Name5394 8.20
Surname5396 Name5396 6.80
Surname5397 Name5397 6.46
Surname5398 Name5398 5.94
Surname5399 Name5399 6.80
Surname5400 Name5400 5.00
Surname5401 Name5401 8.38
Surname5402 Name5402 9.40
Surname5403 Name5403 6.92
Surname5404 Name5404 8.68
Surname5407 Name5407 7.10
Surname5408 Name5408 5.24
Surname5410 Name5410 7.44
Surname5412 Name5412 5.64
Surname5416 Name5416 5.54
Surname5417 Name5417 6.34
Surname5418 Name5418 5.12
Surname5420 Name5420 7.40
Surname5422 Name5422 7.68
Surname5423 Name5423 7.28
Surname5424 Name5424 7.12
Surname5425 Name5425 6.16
Surname5427 Name5427 7.26
Surname5429 Name5429 7.58
Surname5430 Name5430 7.40
Surname5431 Name5431 8.62
Surname5433 Name5433 5.36
Surname5434 Name5434 8.28
Surname5436 Name5436 6.76
Surname5438 Name5438 8.10
Surname5444 Name5444 7.00
Surname5446 Name5446 8.50
Surname5447 Name5447 7.62
Surname5448 Name5448 7.08
Surname5453 Name5453 6.86
Surname5454 Name5454 8.62
Surname5457 Name5457 5.00
Surname5459 Name5459 6.98
Surname5468 Name5468 6.74
Surname5469 Name5469 7.92
Surname5471 Name5471 8.32
Surname5474 Name5474 6.58
Surname5477 Name5477 5.24
Surname5478 Name5478 6.76
Surname5480 Name5480 5.64
Surname5481 Name5481 6.42
Surname5482 Name5482 8.56
Surname5485 Name5485 6.52
Surname5491 Name5491 7.74
Surname5492 Name5492 6.42
Surname5496 Name5496 9.16
Surname5498 Name5498 6.22
Surname5499 Name5499 8.22
Surname5500 Name5500 7.10
Surname5501 Name5501 7.16
Surname5502 Name5502 6.86
Surname5503 Name5503 8.14
Surname5505 Name5505 8.50
Surname5509 Name5509 6.20
Surname5511 Name5511 7.22
Surname5512 Name5512 5.70
Surname5513 Name5513 5.46
Surname5514 Name5514 6.58
Surname5516 Name5516 6.34
Surname5517 Name5517 7.64
Surname5520 Name5520 6.04
Surname5522 Name5522 6.04
Surname5524 Name5524 8.02
Surname5528 Name5528 6.86
Surname5529 Name5529 7.60
Surname5530 Name5530 7.28
Surname5532 Name5532 5.82
Surname5533 Name5533 7.98
Surname5535 Name5535 8.62
Surname5536 Name5536 6.30
Surname5537 Name5537 6.64
Surname5538 Name5538 6.88
Surname5540 Name5540 7.46
Surname5542 Name5542 6.18
Surname5545 Name5545 6.98
Surname5546 Name5546 7.22
Surname5547 Name5547 7.52
Surname5549 Name5549 5.76
Surname5551 Name5551 8.52
Surname5554 Name5554 7.28
Surname5555 Name5555 6.34
Surname5558 Name5558 9.04
Surname5559 Name5559 6.28
Surname5563 Name5563 9.16
Surname5564 Name5564 5.00
Surname5565 Name5565 5.82
Surname5567 Name5567 5.24
Surname5569 Name5569 7.28
Surname5574 Name5574 6.00
Surname5575 Name5575 7.68
Surname5576 Name5576 5.30
Surname5577 Name5577 7.04
Surname5579 Name5579 6.94
Surname5581 Name5581 5.52
Surname5582 Name5582 6.28
Surname5583 Name5583 8.92
Surname5584 Name5584 8.04
Surname5587 Name5587 5.06
Surname5592 Name5592 7.28
Surname5593 Name5593 8.46
Surname5595 Name5595 5.12
Surname5596 Name5596 7.00
Surname5598 Name5598 7.68
Surname5599 Name5599 5.46
Surname5601 Name5601 7.74
Surname5603 Name5603 8.82
Surname5604 Name5604 6.94
Surname5605 Name5605 7.16
Surname5607 Name5607 5.82
Surname5611 Name5611 8.68
Surname5612 Name5612 5.66
Surname5613 Name5613 7.22
Surname5614 Name5614 8.44
Surname5615 Name5615 5.88
Surname5617 Name5617 5.40
Surname5618 Name5618 8.34
Surname5619 Name5619 5.26
Surname5620 Name5620 8.00
Surname5621 Name5621 7.04
Surname5622 Name5622 7.98
Surname5623 Name5623 6.92
Surname5624 Name5624 5.30
Surname5625 Name5625 5.88
Surname5628 Name5628 6.98
Surname5629 Name5629 6.10
Surname5632 Name5632 8.38
Surname5633 Name5633 8.46
Surname5635 Name5635 5.16
Surname5636 Name5636 6.88
Surname5637 Name5637 7.16
Surname5639 Name5639 6.12
Surname5641 Name5641 7.00
Surname5644 Name5644 7.82
Surname5645 Name5645 7.22
Surname5647 Name5647 5.48
Surname5648 Name5648 9.16
Surname5651 Name5651 5.24
Surname5652 Name5652 5.78
Surname5653 Name5653 5.70
Surname5655 Name5655 8.58
Surname5656 Name5656 6.92
Surname5657 Name5657 9.04
Surname5660 Name5660 8.00
Surname5661 Name5661 7.76
Surname5664 Name5664 6.76
Surname5665 Name5665 6.94
Surname5666 Name5666 7.34
Surname5670 Name5670 8.58
Surname5671 Name5671 5.70
Surname5672 Name5672 6.16
Surname5673 Name5673 8.02
Surname5676 Name5676 6.28
Surname5679 Name5679 7.52
Surname5680 Name5680 6.92
Surname5681 Name5681 6.82
Surname5682 Name5682 6.92
Surname5687 Name5687 7.18
Surname5688 Name5688 5.30
Surname5689 Name5689 7.56
Surname5690 Name5690 7.06
Surname5692 Name5692 5.52
Surname5694 Name5694 7.52
Surname5695 Name5695 6.18
Surname5696 Name5696 6.58
Surname5697 Name5697 7.18
Surname5698 Name5698 6.98
Surname5700 Name5700 7.40
Surname5702 Name5702 7.46
Surname5703 Name5703 7.82
Surname5704 Name5704 6.58
Surname5705 Name5705 5.88
Surname5707 Name5707 5.12
Surname5709 Name5709 7.96
Surname5710 Name5710 5.30
Surname5712 Name5712 8.62
Surname5713 Name5713 6.82
Surname5714 Name5714 6.16
Surname5715 Name5715 6.64
Surname5716 Name5716 5.46
Surname5718 Name5718 5.86
Surname5719 Name5719 8.68
Surname5722 Name5722 6.82
Surname5723 Name5723 6.76
Surname5726 Name5726 5.94
Surname5728 Name5728 8.56
Surname5729 Name5729 7.78
Surname5730 Name5730 6.98
Surname5731 Name5731 5.74
Surname5732 Name5732 5.66
Surname5734 Name5734 7.44
Surname5735 Name5735 5.70
Surname5736 Name5736 5.24
Surname5737 Name5737 5.46
Surname5738 Name5738 7.56
Surname5739 Name5739 7.50
Surname5740 Name5740 8.50
Surname5741 Name5741 5.06
Surname5742 Name5742 6.16
Surname5743 Name5743 6.34
Surname5744 Name5744 5.48
Surname5745 Name5745 6.10
Surname5749 Name5749 8.08
Surname5750 Name5750 8.20
Surname5752 Name5752 7.62
Surname5753 Name5753 5.00
Surname5754 Name5754 5.58
Surname5759 Name5759 9.40
Surname5760 Name5760 5.82
Surname5761 Name5761 8.28
Surname5765 Name5765 5.42
Surname5766 Name5766 7.62
Surname5767 Name5767 6.86
Surname5768 Name5768 7.68
Surname5772 Name5772 5.72
Surname5774 Name5774 8.74
Surname5775 Name5775 5.72
Surname5777 Name5777 6.64
Surname5778 Name5778 8.56
Surname5779 Name5779 6.16
Surname5780 Name5780 8.98
Surname5781 Name5781 7.94
Surname5782 Name5782 5.70
Surname5783 Name5783 7.88
Surname5784 Name5784 5.24
Surname5786 Name5786 7.50
Surname5787 Name5787 8.40
Surname5792 Name5792 7.08
Surname5794 Name5794 6.40
Surname5795 Name5795 7.52
Surname5797 Name5797 5.72
Surname5798 Name5798 6.60
Surname5799 Name5799 6.00
Surname5800 Name5800 5.42
Surname5803 Name5803 6.68
Surname5804 Name5804 6.50
Surname5805 Name5805 7.50
Surname5806 Name5806 8.44
Surname5807 Name5807 5.12
Surname5808 Name5808 6.34
Surname5810 Name5810 9.10
Surname5816 Name5816 7.56
Surname5818 Name5818 5.76
Surname5819 Name5819 7.52
Surname5820 Name5820 6.88
Surname5821 Name5821 7.10
Surname5822 Name5822 8.98
Surname5823 Name5823 8.26
Surname5825 Name5825 5.24
Surname5827 Name5827 5.54
Surname5828 Name5828 7.00
Surname5830 Name5830 5.82
Surname5832 Name5832 6.60
Surname5835 Name5835 5.82
Surname5837 Name5837 6.00
Surname5838 Name5838 6.54
Surname5841 Name5841 8.00
Surname5842 Name5842 8.80
Surname5843 Name5843 7.92
Surname5844 Name5844 5.66
Surname5847 Name5847 7.74
Surname5850 Name5850 9.04
Surname5853 Name5853 5.78
Surname5854 Name5854 5.58
Surname5856 Name5856 8.16
Surname5858 Name5858 5.22
Surname5859 Name5859 6.76
Surname5860 Name5860 7.26
Surname5861 Name5861 7.18
Surname5862 Name5862 8.28
Surname5864 Name5864 7.94
Surname5869 Name5869 6.52
Surname5870 Name5870 5.16
Surname5871 Name5871 6.22
Surname5879 Name5879 7.00
Surname5880 Name5880 5.70
Surname5881 Name5881 8.20
Surname5883 Name5883 7.34
Surname5887 Name5887 5.48
Surname5888 Name5888 6.04
Surname5889 Name5889 7.86
Surname5890 Name5890 8.34
Surname5892 Name5892 5.44
Surname5893 Name5893 6.24
Surname5894 Name5894 5.94
Surname5899 Name5899 8.16
Surname5900 Name5900 7.06
Surname5901 Name5901 6.46
Surname5902 Name5902 7.76
Surname5903 Name5903 7.58
Surname5906 Name5906 6.56
Surname5907 Name5907 7.92
Surname5908 Name5908 5.52
Surname5909 Name5909 5.18
Surname5910 Name5910 5.36
Surname5911 Name5911 6.00
Surname5912 Name5912 9.40
Surname5913 Name5913 7.34
Surname5914 Name5914 8.32
Surname5917 Name5917 7.34
Surname5918 Name5918 6.00
Surname5919 Name5919 5.30
Surname5922 Name5922 5.14
Surname5924 Name5924 7.66
Surname5925 Name5925 6.52
Surname5926 Name5926 8.38
Surname5927 Name5927 6.94
Surname5929 Name5929 6.58
Surname5930 Name5930 5.72
Surname5933 Name5933 6.58
Surname5934 Name5934 8.44
Surname5935 Name5935 5.38
Surname5936 Name5936 7.78
Surname5937 Name5937 7.30
Surname5945 Name5945 9.18
Surname5947 Name5947 6.06
Surname5949 Name5949 8.64
Surname5951 Name5951 6.34
Surname5952 Name5952 8.68
Surname5953 Name5953 6.64
Surname5954 Name5954 8.98
Surname5955 Name5955 5.58
Surname5956 Name5956 6.04
Surname5958 Name5958 6.46
Surname5960 Name5960 8.44
Surname5961 Name5961 6.52
Surname5962 Name5962 6.88
Surname5965 Name5965 5.34
Surname5968 Name5968 6.80
Surname5969 Name5969 5.98
Surname5971 Name5971 5.00
Surname5972 Name5972 5.00
Surname5974 Name5974 6.86
Surname5975 Name5975 6.10
Surname5976 Name5976 6.88
Surname5977 Name5977 7.94
Surname5978 Name5978 8.02
Surname5986 Name5986 6.52
Surname5988 Name5988 5.42
Surname5989 Name5989 7.52
Surname5990 Name5990 5.98
Surname5991 Name5991 5.70
Surname5993 Name5993 5.42
Surname5994 Name5994 8.92
Surname5995 Name5995 8.56
Surname5998 Name5998 7.00
Surname5999 Name5999 7.10
Surname6000 Name6000 5.42
Surname6002 Name6002 7.44
Surname6003 Name6003 5.66
Surname6005 Name6005 5.24
Surname6007 Name6007 5.94
Surname6008 Name6008 6.54
Surname6012 Name6012 6.46
Surname6013 Name6013 9.04
Surname6016 Name6016 6.48
Surname6019 Name6019 5.92
Surname6020 Name6020 6.22
Surname6022 Name6022 5.94
Surname6023 Name6023 5.44
Surname6025 Name6025 6.18
Surname6026 Name6026 6.00
Surname6027 Name6027 8.34
Surname6028 Name6028 7.56
Surname6033 Name6033 8.38
Surname6034 Name6034 7.96
Surname6036 Name6036 7.46
Surname6041 Name6041 5.64
Surname6042 Name6042 6.98
Surname6043 Name6043 5.58
Surname6044 Name6044 5.94
Surname6048 Name6048 7.04
Surname6049 Name6049 5.04
Surname6050 Name6050 6.64
Surname6051 Name6051 5.42
Surname6053 Name6053 5.86
Surname6054 Name6054 8.44
Surname6055 Name6055 5.08
Surname6056 Name6056 7.92
Surname6058 Name6058 7.50
Surname6059 Name6059 7.22
Surname6063 Name6063 8.68
Surname6065 Name6065 5.12
Surname6066 Name6066 7.16
Surname6067 Name6067 8.34
Surname6070 Name6070 7.10
Surname6073 Name6073 7.26
Surname6074 Name6074 7.42
Surname6075 Name6075 8.74
Surname6078 Name6078 7.80
Surname6080 Name6080 6.58
Surname6081 Name6081 6.40
Surname6082 Name6082 7.62
Surname6083 Name6083 8.10
Surname6084 Name6084 6.88
Surname6086 Name6086 8.16
Surname6087 Name6087 6.66
Surname6088 Name6088 8.74
Surname6089 Name6089 9.28
Surname6090 Name6090 8.56
Surname6091 Name6091 6.98
Surname6092 Name6092 6.00
Surname6093 Name6093 7.68
Surname6095 Name6095 7.34
Surname6098 Name6098 6.70
Surname6099 Name6099 6.94
Surname6100 Name6100 7.88
Surname6103 Name6103 6.28
Surname6105 Name6105 8.22
Surname6106 Name6106 7.28
Surname6107 Name6107 5.94
Surname6108 Name6108 5.36
Surname6113 Name6113 6.00
Surname6114 Name6114 7.38
Surname6116 Name6116 7.40
Surname6117 Name6117 6.12
Surname6118 Name6118 6.10
Surname6119 Name6119 5.24
Surname6120 Name6120 5.66
Surname6122 Name6122 8.98
Surname6123 Name6123 6.58
Surname6125 Name6125 6.24
Surname6126 Name6126 7.10
Surname6128 Name6128 6.76
Surname6133 Name6133 5.82
Surname6134 Name6134 8.04
Surname6135 Name6135 5.36
Surname6136 Name6136 7.16
Surname6137 Name6137 6.52
Surname6138 Name6138 8.28
Surname6140 Name6140 7.68
Surname6141 Name6141 5.52
Surname6142 Name6142 6.60
Surname6144 Name6144 5.18
Surname6145 Name6145 6.46
Surname6150 Name6150 8.74
Surname6151 Name6151 5.42
Surname6152 Name6152 8.10
Surname6156 Name6156 7.22
Surname6158 Name6158 5.58
Surname6159 Name6159 7.58
Surname6161 Name6161 5.58
Surname6162 Name6162 5.88
Surname6165 Name6165 8.10
Surname6168 Name6168 5.70
Surname6170 Name6170 6.76
Surname6173 Name6173 5.28
Surname6174 Name6174 8.26
Surname6175 Name6175 9.22
Surname6176 Name6176 6.46
Surname6180 Name6180 7.10
Surname6181 Name6181 7.80
Surname6182 Name6182 8.20
Surname6184 Name6184 8.80
Surname6187 Name6187 8.98
Surname6188 Name6188 5.74
Surname6189 Name6189 5.88
Surname6190 Name6190 8.12
Surname6192 Name6192 8.36
Surname6193 Name6193 5.82
Surname6194 Name6194 7.22
Surname6195 Name6195 8.44
Surname6198 Name6198 7.86
Surname6202 Name6202 5.52
Surname6204 Name6204 5.36
Surname6205 Name6205 5.88
Surname6207 Name6207 7.58
Surname6211 Name6211 5.64
Surname6214 Name6214 5.82
Surname6217 Name6217 5.74
Surname6219 Name6219 5.46
Surname6221 Name6221 7.16
Surname6224 Name6224 6.64
Surname6227 Name6227 8.64
Surname6228 Name6228 7.40
Surname6229 Name6229 6.48
Surname6231 Name6231 8.68
Surname6232 Name6232 8.34
Surname6233 Name6233 6.62
Surname6234 Name6234 5.10
Surname6235 Name6235 5.34
Surname6236 Name6236 8.62
Surname6238 Name6238 8.28
Surname6239 Name6239 5.94
Surname6241 Name6241 7.50
Surname6244 Name6244 5.20
Surname6246 Name6246 5.34
Surname6247 Name6247 6.88
Surname6249 Name6249 8.98
Surname6251 Name6251 5.30
Surname6255 Name6255 5.06
Surname6256 Name6256 8.80
Surname6257 Name6257 5.76
Surname6258 Name6258 7.62
Surname6262 Name6262 5.98
Surname6263 Name6263 8.02
Surname6267 Name6267 8.34
Surname6269 Name6269 8.22
Surname6271 Name6271 8.04
Surname6272 Name6272 7.40
Surname6273 Name6273 5.76
Surname6275 Name6275 6.16
Surname6276 Name6276 8.62
Surname6280 Name6280 7.96
Surname6282 Name6282 8.02
Surname6286 Name6286 7.86
Surname6287 Name6287 7.80
Surname6288 Name6288 6.76
Surname6290 Name6290 5.52
Surname6293 Name6293 6.86
Surname6294 Name6294 6.58
Surname6295 Name6295 5.06
Surname6298 Name6298 8.56
Surname6299 Name6299 6.28
Surname6301 Name6301 8.04
Surname6302 Name6302 7.58
Surname6303 Name6303 7.44
Surname6306 Name6306 5.40
Surname6308 Name6308 7.92
Surname6309 Name6309 6.22
Surname6311 Name6311 6.12
Surname6312 Name6312 5.30
Surname6313 Name6313 6.92
Surname6314 Name6314 7.70
Surname6315 Name6315 6.30
Surname6316 Name6316 5.66
Surname6317 Name6317 7.86
Surname6319 Name6319 5.82
Surname6321 Name6321 5.76
Surname6325 Name6325 7.74
Surname6326 Name6326 7.40
Surname6327 Name6327 5.98
Surname6328 Name6328 8.04
Surname6329 Name6329 6.42
Surname6330 Name6330 9.04
Surname6331 Name6331 5.04
Surname6333 Name6333 7.74
Surname6334 Name6334 8.64
Surname6335 Name6335 5.18
Surname6336 Name6336 6.36
Surname6337 Name6337 8.08
Surname6338 Name6338 7.68
Surname6339 Name6339 8.32
Surname6340 Name6340 8.92
Surname6341 Name6341 7.16
Surname6347 Name6347 6.28
Surname6349 Name6349 6.16
Surname6350 Name6350 5.72
Surname6352 Name6352 5.78
Surname6356 Name6356 7.42
Surname6357 Name6357 7.92
Surname6358 Name6358 6.70
Surname6362 Name6362 5.06
Surname6364 Name6364 6.10
Surname6369 Name6369 8.70
Surname6371 Name6371 6.30
Surname6372 Name6372 8.04
Surname6373 Name6373 7.40
Surname6374 Name6374 5.82
Surname6375 Name6375 6.34
Surname6376 Name6376 7.12
Surname6379 Name6379 7.20
Surname6382 Name6382 6.86
Surname6383 Name6383 5.24
Surname6384 Name6384 5.78
Surname6385 Name6385 7.80
Surname6387 Name6387 7.58
Surname6390 Name6390 6.06
Surname6391 Name6391 7.68
Surname6393 Name6393 5.64
Surname6394 Name6394 5.54
Surname6398 Name6398 6.94
Surname6400 Name6400 8.68
Surname6401 Name6401 5.58
Surname6403 Name6403 5.12
Surname6406 Name6406 7.16
Surname6410 Name6410 6.12
Surname6411 Name6411 5.18
Surname6413 Name6413 5.82
Surname6414 Name6414 7.54
Surname6415 Name6415 5.36
Surname6420 Name6420 6.06
Surname6421 Name6421 5.88
Surname6422 Name6422 8.44
Surname6425 Name6425 7.34
Surname6427 Name6427 5.60
Surname6428 Name6428 7.22
Surname6430 Name6430 5.12
Surname6431 Name6431 8.98
Surname6433 Name6433 5.24
Surname6434 Name6434 7.46
Surname6437 Name6437 6.70
Surname6438 Name6438 7.80
Surname6439 Name6439 8.68
Surname6440 Name6440 7.10
Surname6443 Name6443 7.80
Surname6447 Name6447 5.64
Surname6448 Name6448 7.18
Surname6449 Name6449 8.68
Surname6450 Name6450 9.22
Surname6452 Name6452 6.58
Surname6453 Name6453 7.94
Surname6456 Name6456 7.22
Surname6457 Name6457 6.88
Surname6458 Name6458 7.52
Surname6459 Name6459 8.16
Surname6460 Name6460 5.94
Surname6462 Name6462 5.78
Surname6463 Name6463 6.80
Surname6464 Name6464 6.68
Surname6465 Name6465 5.18
Surname6466 Name6466 6.52
Surname6467 Name6467 8.56
Surname6468 Name6468 8.28
Surname6469 Name6469 7.22
Surname6471 Name6471 5.16
Surname6472 Name6472 5.52
Surname6473 Name6473 8.20
Surname6474 Name6474 7.22
Surname6475 Name6475 8.50
Surname6476 Name6476 5.90
Surname6477 Name6477 5.58
Surname6482 Name6482 6.68
Surname6485 Name6485 7.98
Surname6486 Name6486 6.28
Surname6490 Name6490 5.94
Surname6492 Name6492 8.94
Surname6494 Name6494 6.30
Surname6496 Name6496 6.86
Surname6497 Name6497 6.58
Surname6499 Name6499 8.40
Surname6500 Name6500 8.74
Surname6501 Name6501 5.18
Surname6502 Name6502 8.62
Surname6503 Name6503 5.82
Surname6504 Name6504 7.80
Surname6506 Name6506 5.10
Surname6507 Name6507 6.06
Surname6508 Name6508 5.72
Surname6511 Name6511 9.22
Surname6516 Name6516 6.26
Surname6518 Name6518 7.62
Surname6519 Name6519 5.30
Surname6520 Name6520 7.52
Surname6521 Name6521 9.22
Surname6522 Name6522 9.16
Surname6523 Name6523 8.38
Surname6524 Name6524 6.56
Surname6526 Name6526 7.28
Surname6527 Name6527 6.64
Surname6528 Name6528 7.70
Surname6529 Name6529 8.62
Surname6533 Name6533 6.30
Surname6534 Name6534 6.40
Surname6537 Name6537 7.62
Surname6538 Name6538 5.12
Surname6539 Name6539 8.22
Surname6540 Name6540 5.88
Surname6542 Name6542 6.88
Surname6544 Name6544 6.40
Surname6547 Name6547 7.40
Surname6548 Name6548 8.04
Surname6550 Name6550 5.04
Surname6551 Name6551 7.34
Surname6554 Name6554 9.40
Surname6556 Name6556 7.98
Surname6557 Name6557 5.36
Surname6561 Name6561 5.66
Surname6567 Name6567 8.16
Surname6570 Name6570 5.88
Surname6576 Name6576 5.70
Surname6577 Name6577 7.62
Surname6578 Name6578 5.76
Surname6579 Name6579 8.92
Surname6581 Name6581 8.22
Surname6582 Name6582 8.32
Surname6584 Name6584 8.20
Surname6585 Name6585 5.18
Surname6586 Name6586 6.52
Surname6587 Name6587 7.38
Surname6588 Name6588 8.56
Surname6589 Name6589 6.74
Surname6591 Name6591 7.70
Surname6592 Name6592 8.04
Surname6593 Name6593 8.22
Surname6598 Name6598 6.80
Surname6599 Name6599 8.34
Surname6600 Name6600 8.22
Surname6601 Name6601 8.14
Surname6602 Name6602 6.86
Surname6603 Name6603 7.58
Surname6606 Name6606 8.22
Surname6607 Name6607 8.50
Surname6610 Name6610 5.34
Surname6611 Name6611 6.34
Surname6613 Name6613 8.38
Surname6614 Name6614 5.92
Surname6615 Name6615 5.88
Surname6616 Name6616 5.88
Surname6618 Name6618 6.18
Surname6620 Name6620 5.78
Surname6622 Name6622 5.08
Surname6624 Name6624 5.30
Surname6626 Name6626 5.64
Surname6628 Name6628 7.10
Surname6629 Name6629 5.64
Surname6630 Name6630 7.58
Surname6632 Name6632 7.04
Surname6633 Name6633 6.44
Surname6636 Name6636 8.74
Surname6639 Name6639 8.32
Surname6641 Name6641 6.06
Surname6642 Name6642 5.00
Surname6643 Name6643 7.58
Surname6646 Name6646 7.74
Surname6647 Name6647 5.28
Surname6649 Name6649 8.10
Surname6650 Name6650 6.86
