Surname Name Avg
Surname6645 Name6645 3.50
Surname6646 Name6646 3.14
Surname6648 Name6648 4.02
Surname6649 Name6649 4.18
Surname6652 Name6652 2.78
Surname6654 Name6654 2.56
Surname6655 Name6655 4.54
Surname6656 Name6656 2.02
Surname6657 Name6657 2.20
Surname6659 Name6659 3.56
Surname6663 Name6663 4.76
Surname6664 Name6664 4.60
Surname6665 Name6665 3.72
Surname6666 Name6666 4.38
Surname6668 Name6668 3.06
Surname6672 Name6672 4.44
Surname6673 Name6673 3.26
Surname6675 Name6675 2.66
Surname6677 Name6677 3.90
Surname6680 Name6680 2.78
Surname6686 Name6686 4.48
Surname6689 Name6689 2.24
Surname6690 Name6690 4.94
Surname6692 Name6692 3.26
Surname6693 Name6693 4.00
Surname6696 Name6696 2.02
Surname6697 Name6697 1.72
Surname6700 Name6700 2.20
Surname6703 Name6703 3.26
Surname6706 Name6706 2.26
Surname6715 Name6715 4.54
Surname6716 Name6716 1.54
Surname6718 Name6718 3.06
Surname6720 Name6720 4.30
Surname6721 Name6721 4.94
Surname6722 Name6722 3.72
Surname6724 Name6724 2.48
Surname6731 Name6731 2.62
Surname6735 Name6735 3.60
Surname6738 Name6738 4.60
Surname6741 Name6741 2.50
Surname6744 Name6744 1.24
Surname6746 Name6746 4.94
Surname6747 Name6747 4.52
Surname6751 Name6751 1.96
Surname6752 Name6752 4.90
Surname6753 Name6753 4.02
Surname6754 Name6754 4.36
Surname6759 Name6759 2.20
Surname6760 Name6760 2.32
Surname6766 Name6766 3.96
Surname6769 Name6769 3.70
Surname6770 Name6770 3.72
Surname6773 Name6773 4.08
Surname6774 Name6774 1.84
Surname6779 Name6779 2.66
Surname6782 Name6782 4.06
Surname6783 Name6783 2.72
Surname6784 Name6784 4.22
Surname6786 Name6786 4.94
Surname6787 Name6787 3.12
Surname6791 Name6791 4.06
Surname6794 Name6794 4.88
Surname6795 Name6795 4.32
Surname6796 Name6796 3.14
Surname6798 Name6798 3.48
Surname6799 Name6799 4.20
Surname6800 Name6800 3.08
Surname6801 Name6801 4.38
Surname6804 Name6804 2.84
Surname6805 Name6805 3.84
Surname6808 Name6808 4.78
Surname6810 Name6810 3.62
Surname6811 Name6811 4.06
Surname6812 Name6812 4.24
Surname6814 Name6814 3.96
Surname6816 Name6816 1.54
Surname6820 Name6820 3.24
Surname6821 Name6821 2.78
Surname6823 Name6823 3.60
Surname6829 Name6829 2.90
Surname6830 Name6830 4.84
Surname6832 Name6832 4.08
Surname6833 Name6833 4.28
Surname6835 Name6835 4.60
Surname6841 Name6841 2.72
Surname6845 Name6845 3.54
Surname6846 Name6846 3.02
Surname6851 Name6851 3.96
Surname6853 Name6853 4.54
Surname6855 Name6855 4.14
Surname6860 Name6860 3.04
Surname6861 Name6861 3.38
Surname6867 Name6867 2.44
Surname6871 Name6871 3.90
Surname6880 Name6880 3.94
Surname6884 Name6884 3.42
Surname6885 Name6885 4.66
Surname6887 Name6887 3.56
Surname6891 Name6891 2.48
Surname6892 Name6892 3.72
Surname6896 Name6896 4.84
Surname6899 Name6899 2.26
Surname6901 Name6901 4.82
Surname6902 Name6902 3.78
Surname6906 Name6906 4.66
Surname6909 Name6909 3.84
Surname6912 Name6912 2.66
Surname6913 Name6913 2.32
Surname6915 Name6915 3.32
Surname6917 Name6917 3.90
Surname6920 Name6920 3.42
Surname6922 Name6922 3.60
Surname6923 Name6923 3.24
Surname6924 Name6924 4.36
Surname6929 Name6929 3.14
Surname6932 Name6932 2.36
Surname6934 Name6934 2.32
Surname6937 Name6937 2.02
Surname6940 Name6940 1.78
Surname6941 Name6941 4.40
Surname6942 Name6942 3.66
Surname6945 Name6945 3.36
Surname6948 Name6948 4.00
Surname6950 Name6950 3.54
Surname6953 Name6953 3.78
Surname6954 Name6954 4.14
Surname6961 Name6961 2.68
Surname6962 Name6962 2.96
Surname6971 Name6971 2.80
Surname6972 Name6972 4.14
Surname6980 Name6980 1.84
Surname6985 Name6985 4.72
Surname6986 Name6986 2.14
Surname6991 Name6991 2.02
Surname6993 Name6993 3.48
Surname6998 Name6998 4.14
Surname7001 Name7001 3.36
Surname7002 Name7002 1.78
Surname7006 Name7006 4.14
Surname7008 Name7008 4.88
Surname7010 Name7010 2.56
Surname7011 Name7011 4.68
Surname7012 Name7012 4.48
Surname7017 Name7017 3.14
Surname7020 Name7020 3.30
Surname7021 Name7021 4.76
Surname7022 Name7022 4.88
Surname7024 Name7024 3.24
Surname7025 Name7025 2.72
Surname7032 Name7032 4.72
Surname7034 Name7034 4.86
Surname7035 Name7035 4.58
Surname7036 Name7036 3.08
Surname7038 Name7038 4.80
Surname7043 Name7043 4.18
Surname7044 Name7044 3.30
Surname7046 Name7046 3.88
Surname7047 Name7047 2.84
Surname7048 Name7048 3.14
Surname7052 Name7052 2.42
Surname7055 Name7055 2.90
Surname7056 Name7056 3.66
Surname7058 Name7058 3.56
Surname7059 Name7059 3.78
Surname7063 Name7063 4.58
Surname7064 Name7064 4.18
Surname7065 Name7065 3.08
Surname7070 Name7070 2.48
Surname7072 Name7072 2.48
Surname7074 Name7074 4.64
Surname7076 Name7076 3.08
Surname7077 Name7077 4.12
Surname7084 Name7084 4.94
Surname7085 Name7085 1.84
Surname7086 Name7086 2.84
Surname7087 Name7087 2.94
Surname7089 Name7089 2.48
Surname7092 Name7092 4.90
Surname7093 Name7093 4.06
Surname7094 Name7094 3.84
Surname7096 Name7096 2.72
Surname7099 Name7099 4.72
Surname7108 Name7108 1.84
Surname7114 Name7114 4.18
Surname7117 Name7117 2.72
Surname7122 Name7122 2.14
Surname7123 Name7123 3.84
Surname7124 Name7124 1.90
Surname7126 Name7126 4.18
Surname7130 Name7130 2.38
Surname7132 Name7132 3.08
Surname7133 Name7133 2.80
Surname7137 Name7137 4.26
Surname7138 Name7138 4.94
Surname7140 Name7140 4.72
Surname7141 Name7141 3.84
Surname7142 Name7142 2.62
Surname7143 Name7143 4.72
Surname7144 Name7144 2.50
Surname7145 Name7145 3.54
Surname7149 Name7149 2.14
Surname7150 Name7150 3.20
Surname7151 Name7151 2.92
Surname7153 Name7153 2.68
Surname7154 Name7154 4.88
Surname7156 Name7156 2.12
Surname7158 Name7158 3.02
Surname7160 Name7160 2.62
Surname7163 Name7163 3.02
Surname7166 Name7166 3.66
Surname7167 Name7167 2.14
Surname7169 Name7169 2.38
Surname7171 Name7171 4.94
Surname7172 Name7172 2.30
Surname7176 Name7176 3.66
Surname7178 Name7178 3.30
Surname7179 Name7179 3.72
Surname7180 Name7180 3.78
Surname7181 Name7181 4.18
Surname7183 Name7183 4.72
Surname7184 Name7184 3.20
Surname7188 Name7188 3.96
Surname7189 Name7189 3.56
Surname7190 Name7190 2.08
Surname7191 Name7191 2.02
Surname7192 Name7192 1.84
Surname7196 Name7196 2.74
Surname7198 Name7198 3.02
Surname7201 Name7201 3.02
Surname7202 Name7202 3.56
Surname7203 Name7203 2.44
Surname7204 Name7204 2.76
Surname7205 Name7205 3.66
Surname7206 Name7206 3.06
Surname7207 Name7207 4.48
Surname7215 Name7215 4.08
Surname7218 Name7218 3.66
Surname7222 Name7222 4.72
Surname7225 Name7225 3.60
Surname7226 Name7226 3.48
Surname7227 Name7227 4.52
Surname7228 Name7228 2.26
Surname7230 Name7230 4.18
Surname7233 Name7233 1.30
Surname7235 Name7235 2.26
Surname7236 Name7236 4.36
Surname7238 Name7238 4.58
Surname7239 Name7239 4.12
Surname7242 Name7242 2.44
Surname7244 Name7244 1.78
Surname7248 Name7248 4.00
Surname7251 Name7251 3.10
Surname7253 Name7253 3.20
Surname7258 Name7258 3.66
Surname7260 Name7260 4.58
Surname7261 Name7261 2.66
Surname7263 Name7263 4.76
Surname7265 Name7265 3.96
Surname7275 Name7275 2.80
Surname7276 Name7276 3.82
Surname7279 Name7279 2.38
Surname7280 Name7280 4.58
Surname7282 Name7282 2.24
Surname7284 Name7284 2.74
Surname7288 Name7288 4.84
Surname7290 Name7290 2.42
Surname7291 Name7291 3.96
Surname7292 Name7292 2.38
Surname7294 Name7294 2.74
Surname7303 Name7303 3.96
Surname7306 Name7306 2.20
Surname7309 Name7309 3.10
Surname7310 Name7310 2.90
Surname7313 Name7313 4.36
Surname7314 Name7314 2.98
Surname7315 Name7315 2.84
Surname7316 Name7316 4.54
Surname7317 Name7317 4.88
Surname7325 Name7325 2.72
Surname7327 Name7327 2.26
Surname7329 Name7329 2.08
Surname7332 Name7332 3.24
Surname7333 Name7333 2.44
Surname7336 Name7336 4.66
Surname7337 Name7337 3.08
Surname7341 Name7341 3.32
Surname7342 Name7342 2.48
Surname7343 Name7343 2.36
Surname7344 Name7344 4.12
Surname7345 Name7345 4.36
Surname7348 Name7348 3.54
Surname7351 Name7351 3.08
Surname7352 Name7352 4.60
Surname7359 Name7359 4.54
Surname7360 Name7360 4.20
Surname7361 Name7361 2.78
Surname7362 Name7362 4.60
Surname7364 Name7364 2.90
Surname7366 Name7366 2.80
Surname7370 Name7370 4.46
Surname7371 Name7371 4.82
Surname7372 Name7372 2.62
Surname7373 Name7373 2.74
Surname7374 Name7374 4.64
Surname7375 Name7375 4.60
Surname7379 Name7379 4.24
Surname7380 Name7380 2.62
Surname7382 Name7382 2.38
Surname7383 Name7383 2.96
Surname7384 Name7384 2.24
Surname7387 Name7387 4.30
Surname7389 Name7389 4.78
Surname7392 Name7392 2.96
Surname7395 Name7395 4.02
Surname7396 Name7396 3.36
Surname7398 Name7398 4.32
Surname7404 Name7404 2.86
Surname7406 Name7406 4.94
Surname7407 Name7407 4.48
Surname7410 Name7410 1.24
Surname7411 Name7411 4.46
Surname7417 Name7417 3.82
Surname7419 Name7419 2.20
Surname7422 Name7422 3.88
Surname7424 Name7424 4.26
Surname7425 Name7425 2.54
Surname7428 Name7428 4.84
Surname7429 Name7429 2.96
Surname7432 Name7432 2.02
Surname7434 Name7434 4.66
Surname7436 Name7436 3.14
Surname7438 Name7438 4.18
Surname7440 Name7440 2.26
Surname7444 Name7444 3.96
Surname7445 Name7445 3.00
Surname7446 Name7446 4.72
Surname7449 Name7449 1.96
Surname7451 Name7451 4.42
Surname7454 Name7454 1.84
Surname7455 Name7455 4.42
Surname7456 Name7456 2.84
Surname7458 Name7458 4.88
Surname7459 Name7459 4.24
Surname7463 Name7463 4.42
Surname7465 Name7465 4.70
Surname7467 Name7467 2.78
Surname7469 Name7469 4.56
Surname7472 Name7472 3.78
Surname7473 Name7473 3.12
Surname7475 Name7475 4.02
Surname7477 Name7477 4.60
Surname7478 Name7478 4.02
Surname7481 Name7481 3.60
Surname7483 Name7483 2.14
Surname7488 Name7488 4.76
Surname7489 Name7489 3.60
Surname7491 Name7491 2.74
Surname7497 Name7497 3.08
Surname7498 Name7498 4.64
Surname7499 Name7499 4.98
Surname7501 Name7501 3.20
Surname7503 Name7503 2.14
Surname7504 Name7504 2.86
Surname7505 Name7505 4.08
Surname7506 Name7506 3.38
Surname7510 Name7510 4.52
Surname7511 Name7511 2.44
Surname7523 Name7523 2.44
Surname7526 Name7526 2.48
Surname7529 Name7529 4.94
Surname7530 Name7530 3.56
Surname7539 Name7539 2.50
Surname7543 Name7543 3.66
Surname7546 Name7546 4.52
Surname7547 Name7547 2.56
Surname7549 Name7549 3.60
Surname7552 Name7552 2.68
Surname7554 Name7554 3.64
Surname7558 Name7558 1.84
Surname7560 Name7560 4.36
Surname7563 Name7563 2.44
Surname7564 Name7564 2.82
Surname7566 Name7566 4.36
Surname7567 Name7567 4.42
Surname7569 Name7569 1.96
Surname7570 Name7570 3.94
Surname7571 Name7571 3.96
Surname7572 Name7572 2.20
Surname7574 Name7574 4.54
Surname7576 Name7576 4.42
Surname7578 Name7578 4.96
Surname7579 Name7579 3.44
Surname7580 Name7580 3.88
Surname7584 Name7584 4.76
Surname7586 Name7586 4.44
Surname7587 Name7587 4.48
Surname7589 Name7589 4.42
Surname7590 Name7590 2.26
Surname7595 Name7595 2.14
Surname7597 Name7597 2.90
Surname7598 Name7598 2.48
Surname7600 Name7600 4.94
Surname7603 Name7603 3.94
Surname7606 Name7606 3.82
Surname7608 Name7608 2.72
Surname7610 Name7610 2.36
Surname7612 Name7612 3.56
Surname7619 Name7619 3.68
Surname7622 Name7622 2.96
Surname7625 Name7625 4.28
Surname7627 Name7627 1.96
Surname7629 Name7629 3.54
Surname7630 Name7630 4.82
Surname7636 Name7636 4.70
Surname7637 Name7637 3.62
Surname7638 Name7638 4.14
Surname7639 Name7639 2.14
Surname7640 Name7640 4.94
Surname7641 Name7641 2.44
Surname7642 Name7642 3.02
Surname7644 Name7644 4.24
Surname7645 Name7645 4.18
Surname7646 Name7646 4.12
Surname7647 Name7647 2.50
Surname7648 Name7648 2.26
Surname7655 Name7655 4.54
Surname7657 Name7657 3.72
Surname7658 Name7658 4.48
Surname7665 Name7665 3.90
Surname7668 Name7668 4.42
Surname7670 Name7670 4.32
Surname7672 Name7672 4.82
Surname7673 Name7673 2.44
Surname7675 Name7675 3.88
Surname7676 Name7676 3.78
Surname7679 Name7679 4.32
Surname7685 Name7685 3.84
Surname7686 Name7686 2.56
Surname7688 Name7688 2.42
Surname7690 Name7690 2.66
Surname7694 Name7694 3.48
Surname7695 Name7695 2.96
Surname7696 Name7696 4.30
Surname7700 Name7700 3.54
Surname7701 Name7701 4.30
Surname7704 Name7704 2.66
Surname7705 Name7705 2.14
Surname7706 Name7706 2.18
Surname7708 Name7708 2.48
Surname7711 Name7711 1.72
Surname7714 Name7714 4.06
Surname7716 Name7716 2.66
Surname7717 Name7717 2.86
Surname7721 Name7721 2.44
Surname7723 Name7723 3.48
Surname7726 Name7726 4.82
Surname7728 Name7728 4.52
Surname7732 Name7732 4.26
Surname7735 Name7735 3.60
Surname7739 Name7739 2.78
Surname7741 Name7741 3.02
Surname7742 Name7742 4.36
Surname7744 Name7744 4.44
Surname7751 Name7751 3.18
Surname7752 Name7752 4.38
Surname7753 Name7753 4.46
Surname7754 Name7754 4.42
Surname7755 Name7755 3.78
Surname7756 Name7756 3.54
Surname7757 Name7757 3.26
Surname7759 Name7759 3.44
Surname7762 Name7762 2.68
Surname7763 Name7763 4.72
Surname7765 Name7765 4.42
Surname7768 Name7768 3.72
Surname7771 Name7771 2.98
Surname7774 Name7774 3.08
Surname7778 Name7778 2.32
Surname7779 Name7779 2.90
Surname7788 Name7788 2.72
Surname7791 Name7791 4.54
Surname7793 Name7793 3.78
Surname7800 Name7800 3.54
Surname7805 Name7805 4.64
Surname7806 Name7806 3.90
Surname7811 Name7811 4.60
Surname7816 Name7816 3.60
Surname7817 Name7817 4.42
Surname7818 Name7818 4.88
Surname7819 Name7819 4.78
Surname7822 Name7822 3.60
Surname7826 Name7826 3.08
Surname7827 Name7827 3.42
Surname7831 Name7831 3.24
Surname7832 Name7832 2.44
Surname7834 Name7834 4.84
Surname7836 Name7836 2.68
Surname7843 Name7843 2.08
Surname7844 Name7844 4.58
Surname7846 Name7846 3.78
Surname7848 Name7848 3.60
Surname7850 Name7850 4.48
Surname7852 Name7852 2.08
Surname7854 Name7854 3.54
Surname7855 Name7855 4.84
Surname7856 Name7856 3.24
Surname7857 Name7857 3.08
Surname7862 Name7862 2.80
Surname7864 Name7864 4.20
Surname7866 Name7866 4.12
Surname7867 Name7867 4.72
Surname7869 Name7869 1.78
Surname7870 Name7870 2.44
Surname7872 Name7872 2.50
Surname7876 Name7876 3.76
Surname7877 Name7877 3.72
Surname7881 Name7881 2.02
Surname7883 Name7883 3.30
Surname7887 Name7887 2.66
Surname7888 Name7888 2.92
Surname7891 Name7891 4.14
Surname7894 Name7894 2.14
Surname7895 Name7895 1.60
Surname7896 Name7896 4.54
Surname7897 Name7897 2.32
Surname7901 Name7901 4.36
Surname7902 Name7902 4.52
Surname7903 Name7903 2.14
Surname7905 Name7905 3.32
Surname7907 Name7907 3.54
Surname7908 Name7908 4.60
Surname7910 Name7910 4.14
Surname7912 Name7912 4.24
Surname7913 Name7913 3.84
Surname7915 Name7915 2.72
Surname7916 Name7916 2.38
Surname7924 Name7924 3.66
Surname7926 Name7926 1.78
Surname7927 Name7927 2.32
Surname7929 Name7929 3.84
Surname7930 Name7930 4.76
Surname7936 Name7936 2.68
Surname7938 Name7938 4.38
Surname7941 Name7941 4.88
Surname7942 Name7942 4.02
Surname7943 Name7943 2.32
Surname7944 Name7944 2.38
Surname7945 Name7945 4.38
Surname7949 Name7949 3.48
Surname7951 Name7951 4.88
Surname7953 Name7953 4.02
Surname7954 Name7954 2.08
Surname7955 Name7955 3.64
Surname7958 Name7958 4.12
Surname7962 Name7962 2.20
Surname7964 Name7964 3.60
Surname7965 Name7965 3.72
Surname7966 Name7966 3.30
Surname7969 Name7969 2.72
Surname7971 Name7971 4.66
Surname7972 Name7972 4.32
Surname7976 Name7976 4.08
Surname7978 Name7978 4.36
Surname7979 Name7979 4.30
Surname7980 Name7980 1.84
Surname7981 Name7981 2.38
Surname7987 Name7987 3.94
Surname7989 Name7989 3.24
Surname7991 Name7991 2.36
Surname7992 Name7992 3.02
Surname7993 Name7993 4.66
Surname7995 Name7995 3.96
Surname7997 Name7997 4.12
Surname7998 Name7998 4.38
Surname7999 Name7999 2.20
Surname8000 Name8000 2.50
Surname8005 Name8005 4.14
Surname8007 Name8007 2.30
Surname8009 Name8009 4.90
Surname8013 Name8013 3.60
Surname8015 Name8015 4.42
Surname8017 Name8017 4.82
Surname8018 Name8018 2.20
Surname8020 Name8020 3.24
Surname8021 Name8021 3.24
Surname8023 Name8023 4.88
Surname8031 Name8031 4.44
Surname8036 Name8036 3.04
Surname8038 Name8038 4.94
Surname8039 Name8039 3.00
Surname8040 Name8040 1.72
Surname8042 Name8042 4.96
Surname8044 Name8044 3.90
Surname8046 Name8046 2.26
Surname8047 Name8047 4.20
Surname8050 Name8050 3.76
Surname8052 Name8052 2.60
Surname8054 Name8054 3.26
Surname8055 Name8055 3.54
Surname8056 Name8056 3.14
Surname8058 Name8058 2.44
Surname8061 Name8061 4.48
Surname8064 Name8064 4.76
Surname8065 Name8065 3.82
Surname8067 Name8067 2.38
Surname8069 Name8069 3.78
Surname8072 Name8072 2.84
Surname8074 Name8074 4.60
Surname8075 Name8075 2.02
Surname8076 Name8076 3.66
Surname8082 Name8082 4.18
Surname8085 Name8085 1.96
Surname8086 Name8086 3.48
Surname8087 Name8087 2.26
Surname8088 Name8088 3.48
Surname8089 Name8089 3.14
Surname8091 Name8091 2.02
Surname8097 Name8097 2.78
Surname8098 Name8098 4.32
Surname8102 Name8102 3.56
Surname8104 Name8104 2.74
Surname8106 Name8106 4.50
Surname8108 Name8108 4.60
Surname8113 Name8113 2.80
Surname8114 Name8114 4.24
Surname8115 Name8115 1.72
Surname8116 Name8116 3.90
Surname8120 Name8120 3.60
Surname8121 Name8121 2.84
Surname8126 Name8126 4.66
Surname8128 Name8128 2.38
Surname8129 Name8129 4.32
Surname8133 Name8133 4.82
Surname8137 Name8137 1.96
Surname8139 Name8139 2.50
Surname8140 Name8140 4.24
Surname8141 Name8141 3.14
Surname8142 Name8142 3.42
Surname8146 Name8146 2.72
Surname8149 Name8149 2.56
Surname8150 Name8150 2.38
Surname8151 Name8151 3.48
Surname8152 Name8152 4.40
Surname8153 Name8153 4.66
Surname8155 Name8155 3.66
Surname8158 Name8158 3.78
Surname8159 Name8159 3.14
Surname8160 Name8160 4.24
Surname8163 Name8163 3.36
Surname8164 Name8164 3.30
Surname8165 Name8165 4.90
Surname8167 Name8167 4.94
Surname8170 Name8170 4.48
Surname8172 Name8172 4.88
Surname8173 Name8173 4.64
Surname8175 Name8175 2.90
Surname8176 Name8176 4.64
Surname8179 Name8179 3.02
Surname8180 Name8180 3.32
Surname8182 Name8182 2.56
Surname8186 Name8186 3.32
Surname8190 Name8190 3.78
Surname8194 Name8194 3.30
Surname8195 Name8195 2.44
Surname8199 Name8199 2.14
Surname8201 Name8201 2.26
Surname8203 Name8203 2.26
Surname8205 Name8205 2.48
Surname8206 Name8206 3.48
Surname8208 Name8208 2.30
Surname8210 Name8210 2.38
Surname8211 Name8211 4.90
Surname8212 Name8212 2.38
Surname8215 Name8215 4.82
Surname8216 Name8216 2.98
Surname8218 Name8218 3.76
Surname8219 Name8219 3.90
Surname8220 Name8220 3.84
Surname8221 Name8221 3.48
Surname8222 Name8222 4.42
Surname8226 Name8226 3.90
Surname8227 Name8227 3.74
Surname8229 Name8229 2.42
Surname8230 Name8230 3.84
Surname8235 Name8235 3.50
Surname8236 Name8236 4.76
Surname8237 Name8237 3.56
Surname8238 Name8238 3.42
Surname8239 Name8239 2.02
Surname8240 Name8240 1.84
Surname8242 Name8242 3.26
Surname8243 Name8243 4.12
Surname8244 Name8244 4.00
Surname8245 Name8245 4.66
Surname8246 Name8246 2.14
Surname8247 Name8247 3.14
Surname8249 Name8249 3.32
Surname8252 Name8252 4.94
Surname8254 Name8254 2.32
Surname8255 Name8255 4.38
Surname8256 Name8256 3.78
Surname8257 Name8257 3.90
Surname8258 Name8258 2.62
Surname8260 Name8260 2.62
Surname8263 Name8263 1.42
Surname8271 Name8271 2.56
Surname8272 Name8272 4.52
Surname8273 Name8273 3.78
Surname8277 Name8277 4.76
Surname8280 Name8280 3.88
Surname8281 Name8281 3.72
Surname8283 Name8283 2.68
Surname8287 Name8287 3.60
Surname8290 Name8290 3.38
Surname8292 Name8292 4.30
Surname8296 Name8296 2.44
Surname8297 Name8297 3.10
Surname8298 Name8298 1.90
Surname8299 Name8299 4.58
Surname8301 Name8301 2.44
Surname8303 Name8303 3.54
Surname8304 Name8304 4.54
Surname8308 Name8308 4.36
Surname8309 Name8309 2.66
Surname8312 Name8312 2.80
Surname8314 Name8314 4.04
Surname8316 Name8316 3.08
Surname8318 Name8318 3.20
Surname8319 Name8319 3.80
Surname8320 Name8320 4.82
Surname8321 Name8321 4.12
Surname8323 Name8323 2.66
Surname8324 Name8324 3.24
Surname8325 Name8325 3.20
Surname8329 Name8329 3.02
Surname8331 Name8331 4.00
Surname8333 Name8333 4.02
Surname8335 Name8335 1.66
Surname8339 Name8339 2.84
Surname8341 Name8341 3.48
Surname8343 Name8343 3.26
Surname8344 Name8344 1.30
Surname8345 Name8345 4.48
Surname8346 Name8346 3.14
Surname8347 Name8347 4.90
Surname8350 Name8350 4.36
Surname8352 Name8352 3.84
Surname8353 Name8353 2.38
Surname8363 Name8363 3.02
Surname8364 Name8364 2.72
Surname8367 Name8367 3.98
Surname8372 Name8372 2.60
Surname8376 Name8376 4.66
Surname8378 Name8378 4.20
Surname8382 Name8382 3.96
Surname8390 Name8390 3.66
Surname8391 Name8391 4.02
Surname8392 Name8392 3.76
Surname8393 Name8393 3.48
Surname8395 Name8395 3.90
Surname8397 Name8397 3.36
Surname8401 Name8401 4.18
Surname8404 Name8404 3.80
Surname8406 Name8406 4.94
Surname8407 Name8407 3.60
Surname8408 Name8408 3.68
Surname8409 Name8409 3.20
Surname8410 Name8410 3.60
Surname8411 Name8411 3.90
Surname8413 Name8413 2.72
Surname8414 Name8414 3.78
Surname8417 Name8417 4.36
Surname8420 Name8420 3.20
Surname8421 Name8421 2.90
Surname8425 Name8425 3.10
Surname8426 Name8426 4.88
Surname8429 Name8429 2.84
Surname8430 Name8430 4.08
Surname8431 Name8431 4.48
Surname8436 Name8436 4.56
Surname8437 Name8437 3.54
Surname8438 Name8438 2.20
Surname8439 Name8439 4.48
Surname8441 Name8441 3.72
Surname8444 Name8444 4.54
Surname8445 Name8445 3.36
Surname8446 Name8446 3.02
Surname8451 Name8451 2.26
Surname8453 Name8453 1.84
Surname8454 Name8454 4.36
Surname8457 Name8457 4.24
Surname8458 Name8458 4.20
Surname8460 Name8460 4.20
Surname8464 Name8464 2.90
Surname8465 Name8465 3.84
Surname8466 Name8466 3.78
Surname8467 Name8467 3.78
Surname8468 Name8468 4.42
Surname8471 Name8471 2.38
Surname8473 Name8473 4.66
Surname8475 Name8475 2.96
Surname8478 Name8478 4.98
Surname8479 Name8479 3.94
Surname8481 Name8481 4.12
Surname8488 Name8488 4.48
Surname8489 Name8489 3.38
Surname8490 Name8490 2.54
Surname8491 Name8491 4.36
Surname8495 Name8495 4.30
Surname8497 Name8497 3.08
Surname8501 Name8501 2.44
Surname8502 Name8502 3.02
Surname8503 Name8503 3.02
Surname8505 Name8505 3.08
Surname8507 Name8507 2.78
Surname8508 Name8508 3.08
Surname8510 Name8510 4.46
Surname8511 Name8511 2.96
Surname8514 Name8514 3.42
Surname8519 Name8519 4.78
Surname8522 Name8522 3.90
Surname8524 Name8524 3.14
Surname8525 Name8525 4.02
Surname8527 Name8527 3.18
Surname8530 Name8530 3.42
Surname8531 Name8531 4.42
Surname8532 Name8532 3.58
Surname8534 Name8534 3.08
Surname8537 Name8537 2.48
Surname8538 Name8538 4.18
Surname8539 Name8539 4.18
Surname8544 Name8544 2.84
Surname8547 Name8547 2.08
Surname8548 Name8548 1.84
Surname8549 Name8549 4.60
Surname8556 Name8556 3.44
Surname8560 Name8560 2.74
Surname8562 Name8562 2.74
Surname8564 Name8564 3.62
Surname8565 Name8565 3.66
Surname8566 Name8566 4.14
Surname8567 Name8567 4.66
Surname8570 Name8570 3.02
Surname8571 Name8571 3.12
Surname8572 Name8572 2.84
Surname8573 Name8573 4.72
Surname8574 Name8574 3.84
Surname8575 Name8575 2.08
Surname8576 Name8576 4.46
Surname8577 Name8577 4.02
Surname8580 Name8580 4.66
Surname8583 Name8583 4.42
Surname8586 Name8586 2.38
Surname8588 Name8588 2.56
Surname8589 Name8589 4.26
Surname8591 Name8591 4.96
Surname8593 Name8593 3.56
Surname8595 Name8595 3.70
Surname8597 Name8597 2.78
Surname8599 Name8599 3.78
Surname8601 Name8601 4.12
Surname8602 Name8602 2.56
Surname8609 Name8609 4.48
Surname8614 Name8614 4.94
Surname8615 Name8615 2.96
Surname8616 Name8616 2.08
Surname8617 Name8617 4.72
Surname8622 Name8622 2.84
Surname8627 Name8627 2.80
Surname8630 Name8630 4.48
Surname8632 Name8632 4.66
Surname8633 Name8633 2.74
Surname8640 Name8640 2.68
Surname8642 Name8642 2.44
Surname8643 Name8643 4.40
Surname8645 Name8645 4.28
Surname8647 Name8647 2.80
Surname8652 Name8652 4.38
Surname8654 Name8654 3.30
Surname8655 Name8655 4.92
Surname8657 Name8657 2.20
Surname8658 Name8658 3.30
Surname8661 Name8661 3.08
Surname8662 Name8662 2.60
Surname8664 Name8664 4.66
Surname8665 Name8665 4.24
Surname8666 Name8666 2.02
Surname8667 Name8667 4.32
Surname8668 Name8668 3.68
Surname8672 Name8672 3.24
Surname8673 Name8673 2.26
Surname8676 Name8676 3.26
Surname8677 Name8677 3.84
Surname8682 Name8682 4.76
Surname8683 Name8683 3.78
Surname8687 Name8687 2.02
Surname8690 Name8690 2.74
Surname8692 Name8692 3.16
Surname8694 Name8694 2.90
Surname8695 Name8695 4.80
Surname8698 Name8698 4.14
Surname8701 Name8701 3.36
Surname8702 Name8702 2.98
Surname8703 Name8703 2.74
Surname8704 Name8704 3.56
Surname8705 Name8705 1.90
Surname8710 Name8710 2.08
Surname8712 Name8712 3.14
Surname8714 Name8714 3.60
Surname8716 Name8716 3.54
Surname8719 Name8719 4.48
Surname8720 Name8720 2.90
Surname8721 Name8721 3.30
Surname8722 Name8722 3.02
Surname8723 Name8723 3.72
Surname8724 Name8724 4.40
Surname8728 Name8728 2.72
Surname8736 Name8736 3.18
Surname8739 Name8739 3.64
Surname8743 Name8743 4.02
Surname8744 Name8744 2.92
Surname8746 Name8746 2.56
Surname8747 Name8747 2.96
Surname8748 Name8748 4.78
Surname8751 Name8751 3.24
Surname8752 Name8752 2.90
Surname8755 Name8755 4.18
Surname8756 Name8756 3.54
Surname8757 Name8757 4.60
Surname8764 Name8764 3.96
Surname8765 Name8765 4.66
